Timestamp,"Richmond, VA Humidity","Richmond, VA Temp"
2022-12-15T23:00:00-05:00 New_York,66,47
2022-12-16T02:00:00-05:00 New_York,66,46
2022-12-16T05:00:00-05:00 New_York,69,46
2022-12-16T08:00:00-05:00 New_York,69,46
2022-12-16T11:00:00-05:00 New_York,61,55
2022-12-16T14:00:00-05:00 New_York,56,63
2022-12-16T17:00:00-05:00 New_York,63,64
2022-12-16T20:00:00-05:00 New_York,72,59
2022-12-16T23:00:00-05:00 New_York,78,58
2022-12-17T02:00:00-05:00 New_York,82,57
2022-12-17T05:00:00-05:00 New_York,85,56
2022-12-17T08:00:00-05:00 New_York,84,57
2022-12-17T11:00:00-05:00 New_York,77,60
2022-12-17T14:00:00-05:00 New_York,71,63
2022-12-17T17:00:00-05:00 New_York,76,63
2022-12-17T20:00:00-05:00 New_York,80,61
2022-12-17T23:00:00-05:00 New_York,84,59
2022-12-18T02:00:00-05:00 New_York,85,58
2022-12-18T05:00:00-05:00 New_York,88,57
2022-12-18T08:00:00-05:00 New_York,93,56
2022-12-18T11:00:00-05:00 New_York,82,63
2022-12-18T14:00:00-05:00 New_York,72,69
2022-12-18T17:00:00-05:00 New_York,69,70
2022-12-18T20:00:00-05:00 New_York,72,69
2022-12-18T23:00:00-05:00 New_York,76,67
2022-12-19T02:00:00-05:00 New_York,79,65
2022-12-19T05:00:00-05:00 New_York,72,57
2022-12-19T08:00:00-05:00 New_York,63,49
2022-12-19T11:00:00-05:00 New_York,56,46
2022-12-19T14:00:00-05:00 New_York,45,48
2022-12-19T17:00:00-05:00 New_York,44,50
2022-12-19T20:00:00-05:00 New_York,49,44
2022-12-19T23:00:00-05:00 New_York,61,38
2022-12-20T02:00:00-05:00 New_York,69,35
2022-12-20T05:00:00-05:00 New_York,71,33
2022-12-20T08:00:00-05:00 New_York,70,32
2022-12-20T11:00:00-05:00 New_York,51,40
2022-12-20T14:00:00-05:00 New_York,37,46
2022-12-20T17:00:00-05:00 New_York,42,43
2022-12-20T20:00:00-05:00 New_York,53,39
2022-12-20T23:00:00-05:00 New_York,56,36
2022-12-21T02:00:00-05:00 New_York,58,35
2022-12-21T05:00:00-05:00 New_York,57,34
2022-12-21T08:00:00-05:00 New_York,55,35
2022-12-21T11:00:00-05:00 New_York,44,41
2022-12-21T14:00:00-05:00 New_York,35,48
2022-12-21T17:00:00-05:00 New_York,42,46
2022-12-21T20:00:00-05:00 New_York,55,40
2022-12-21T23:00:00-05:00 New_York,54,41
2022-12-22T02:00:00-05:00 New_York,55,40
2022-12-22T05:00:00-05:00 New_York,57,38
2022-12-22T08:00:00-05:00 New_York,54,38
2022-12-22T11:00:00-05:00 New_York,46,43
2022-12-22T14:00:00-05:00 New_York,39,48
2022-12-22T17:00:00-05:00 New_York,42,48
2022-12-22T20:00:00-05:00 New_York,46,44
2022-12-22T23:00:00-05:00 New_York,46,36
2022-12-23T02:00:00-05:00 New_York,48,32
2022-12-23T05:00:00-05:00 New_York,51,30
2022-12-23T08:00:00-05:00 New_York,51,30
2022-12-23T11:00:00-05:00 New_York,39,37
2022-12-23T14:00:00-05:00 New_York,30,45
2022-12-23T17:00:00-05:00 New_York,36,44
2022-12-23T20:00:00-05:00 New_York,45,39
2022-12-23T23:00:00-05:00 New_York,51,38
2022-12-24T02:00:00-05:00 New_York,55,38
2022-12-24T05:00:00-05:00 New_York,63,38
2022-12-24T08:00:00-05:00 New_York,70,38
2022-12-24T11:00:00-05:00 New_York,60,46
2022-12-24T14:00:00-05:00 New_York,52,54
2022-12-24T17:00:00-05:00 New_York,62,53
2022-12-24T20:00:00-05:00 New_York,73,49
2022-12-24T23:00:00-05:00 New_York,71,48
2022-12-25T02:00:00-05:00 New_York,67,49
2022-12-25T05:00:00-05:00 New_York,70,49
2022-12-25T08:00:00-05:00 New_York,71,49
2022-12-25T11:00:00-05:00 New_York,69,53
2022-12-25T14:00:00-05:00 New_York,60,62
2022-12-25T17:00:00-05:00 New_York,63,64
2022-12-25T20:00:00-05:00 New_York,68,62
2022-12-25T23:00:00-05:00 New_York,67,62
2022-12-26T02:00:00-05:00 New_York,64,63
2022-12-26T05:00:00-05:00 New_York,61,59
2022-12-26T08:00:00-05:00 New_York,55,53
2022-12-26T11:00:00-05:00 New_York,42,56
2022-12-26T14:00:00-05:00 New_York,29,63
2022-12-26T17:00:00-05:00 New_York,30,58
2022-12-26T20:00:00-05:00 New_York,38,49
2022-12-26T23:00:00-05:00 New_York,52,46
2022-12-27T02:00:00-05:00 New_York,58,44
2022-12-27T05:00:00-05:00 New_York,60,41
2022-12-27T08:00:00-05:00 New_York,58,42
2022-12-27T11:00:00-05:00 New_York,52,44
2022-12-27T14:00:00-05:00 New_York,50,48
2022-12-27T17:00:00-05:00 New_York,54,50
2022-12-27T20:00:00-05:00 New_York,61,50
2022-12-27T23:00:00-05:00 New_York,71,50
2022-12-28T02:00:00-05:00 New_York,82,51
2022-12-28T05:00:00-05:00 New_York,92,51
2022-12-28T08:00:00-05:00 New_York,92,51
2022-12-28T11:00:00-05:00 New_York,79,53
2022-12-28T14:00:00-05:00 New_York,71,55
2022-12-28T17:00:00-05:00 New_York,75,53
2022-12-28T20:00:00-05:00 New_York,83,50
2022-12-28T23:00:00-05:00 New_York,92,51
2022-12-29T02:00:00-05:00 New_York,92,55
2022-12-29T05:00:00-05:00 New_York,91,58
2022-12-29T08:00:00-05:00 New_York,89,60
2022-12-29T11:00:00-05:00 New_York,82,66
2022-12-29T14:00:00-05:00 New_York,75,70
2022-12-29T17:00:00-05:00 New_York,81,67
2022-12-29T20:00:00-05:00 New_York,93,63
2022-12-29T23:00:00-05:00 New_York,96,58
2022-12-30T02:00:00-05:00 New_York,96,55
2022-12-30T05:00:00-05:00 New_York,96,55
2022-12-30T08:00:00-05:00 New_York,97,55
2022-12-30T11:00:00-05:00 New_York,90,63
2022-12-30T14:00:00-05:00 New_York,73,71
2022-12-30T17:00:00-05:00 New_York,77,68
2022-12-30T20:00:00-05:00 New_York,86,63
2022-12-30T23:00:00-05:00 New_York,95,58
2022-12-31T02:00:00-05:00 New_York,99,56
2022-12-31T05:00:00-05:00 New_York,98,56
2022-12-31T08:00:00-05:00 New_York,97,56
2022-12-31T11:00:00-05:00 New_York,85,61
2022-12-31T14:00:00-05:00 New_York,68,66
2022-12-31T17:00:00-05:00 New_York,72,64
2022-12-31T20:00:00-05:00 New_York,82,60
2022-12-31T23:00:00-05:00 New_York,92,58
2023-01-01T02:00:00-05:00 New_York,95,58
2023-01-01T05:00:00-05:00 New_York,97,59
2023-01-01T08:00:00-05:00 New_York,98,59
2023-01-01T11:00:00-05:00 New_York,98,61
2023-01-01T14:00:00-05:00 New_York,96,64
2023-01-01T17:00:00-05:00 New_York,89,68
2023-01-01T20:00:00-05:00 New_York,82,69
2023-01-01T23:00:00-05:00 New_York,79,69
2023-01-02T02:00:00-05:00 New_York,73,70
2023-01-02T05:00:00-05:00 New_York,79,67
2023-01-02T08:00:00-05:00 New_York,85,63
2023-01-02T11:00:00-05:00 New_York,89,63
2023-01-02T14:00:00-05:00 New_York,89,64
2023-01-02T17:00:00-05:00 New_York,86,62
2023-01-02T20:00:00-05:00 New_York,89,56
2023-01-02T23:00:00-05:00 New_York,86,50
2023-01-03T02:00:00-05:00 New_York,89,41
2023-01-03T05:00:00-05:00 New_York,92,34
2023-01-03T08:00:00-05:00 New_York,92,31
2023-01-03T11:00:00-05:00 New_York,85,33
2023-01-03T14:00:00-05:00 New_York,79,38
2023-01-03T17:00:00-05:00 New_York,79,38
2023-01-03T20:00:00-05:00 New_York,88,29
2023-01-03T23:00:00-05:00 New_York,88,25
2023-01-04T02:00:00-05:00 New_York,92,22
2023-01-04T05:00:00-05:00 New_York,96,19
2023-01-04T08:00:00-05:00 New_York,95,19
2023-01-04T11:00:00-05:00 New_York,88,29
2023-01-04T14:00:00-05:00 New_York,89,35
2023-01-04T17:00:00-05:00 New_York,96,33
2023-01-04T20:00:00-05:00 New_York,98,29
2023-01-04T23:00:00-05:00 New_York,98,20
2023-01-05T02:00:00-05:00 New_York,97,18
2023-01-05T05:00:00-05:00 New_York,96,26
2023-01-05T08:00:00-05:00 New_York,98,31
2023-01-05T11:00:00-05:00 New_York,100,34
2023-01-05T14:00:00-05:00 New_York,100,37
2023-01-05T17:00:00-05:00 New_York,100,37
2023-01-05T20:00:00-05:00 New_York,100,37
2023-01-05T23:00:00-05:00 New_York,100,38
2023-01-06T02:00:00-05:00 New_York,97,37
2023-01-06T05:00:00-05:00 New_York,93,37
2023-01-06T08:00:00-05:00 New_York,89,36
2023-01-06T11:00:00-05:00 New_York,77,40
2023-01-06T14:00:00-05:00 New_York,71,43
2023-01-06T17:00:00-05:00 New_York,80,42
2023-01-06T20:00:00-05:00 New_York,88,39
2023-01-06T23:00:00-05:00 New_York,90,40
2023-01-07T02:00:00-05:00 New_York,94,37
2023-01-07T05:00:00-05:00 New_York,86,32
2023-01-07T08:00:00-05:00 New_York,75,26
2023-01-07T11:00:00-05:00 New_York,61,27
2023-01-07T14:00:00-05:00 New_York,53,32
2023-01-07T17:00:00-05:00 New_York,57,31
2023-01-07T20:00:00-05:00 New_York,64,29
2023-01-07T23:00:00-05:00 New_York,65,26
2023-01-08T02:00:00-05:00 New_York,62,24
2023-01-08T05:00:00-05:00 New_York,60,24
2023-01-08T08:00:00-05:00 New_York,57,23
2023-01-08T11:00:00-05:00 New_York,47,31
2023-01-08T14:00:00-05:00 New_York,37,38
2023-01-08T17:00:00-05:00 New_York,41,36
2023-01-08T20:00:00-05:00 New_York,50,31
2023-01-08T23:00:00-05:00 New_York,54,30
2023-01-09T02:00:00-05:00 New_York,55,30
2023-01-09T05:00:00-05:00 New_York,58,31
2023-01-09T08:00:00-05:00 New_York,62,33
2023-01-09T11:00:00-05:00 New_York,70,39
2023-01-09T14:00:00-05:00 New_York,70,50
2023-01-09T17:00:00-05:00 New_York,84,51
2023-01-09T20:00:00-05:00 New_York,95,48
2023-01-09T23:00:00-05:00 New_York,97,49
2023-01-10T02:00:00-05:00 New_York,93,47
2023-01-10T05:00:00-05:00 New_York,81,40
2023-01-10T08:00:00-05:00 New_York,70,32
2023-01-10T11:00:00-05:00 New_York,55,34
2023-01-10T14:00:00-05:00 New_York,42,42
2023-01-10T17:00:00-05:00 New_York,45,39
2023-01-10T20:00:00-05:00 New_York,56,34
2023-01-10T23:00:00-05:00 New_York,59,31
2023-01-11T02:00:00-05:00 New_York,56,28
2023-01-11T05:00:00-05:00 New_York,53,25
2023-01-11T08:00:00-05:00 New_York,49,23
2023-01-11T11:00:00-05:00 New_York,36,29
2023-01-11T14:00:00-05:00 New_York,29,35
2023-01-11T17:00:00-05:00 New_York,34,32
2023-01-11T20:00:00-05:00 New_York,41,28
2023-01-11T23:00:00-05:00 New_York,43,27
2023-01-12T02:00:00-05:00 New_York,44,27
2023-01-12T05:00:00-05:00 New_York,47,27
2023-01-12T08:00:00-05:00 New_York,49,28
2023-01-12T11:00:00-05:00 New_York,37,39
2023-01-12T14:00:00-05:00 New_York,31,49
2023-01-12T17:00:00-05:00 New_York,40,46
2023-01-12T20:00:00-05:00 New_York,52,38
2023-01-12T23:00:00-05:00 New_York,63,35
2023-01-13T02:00:00-05:00 New_York,71,34
2023-01-13T05:00:00-05:00 New_York,77,32
2023-01-13T08:00:00-05:00 New_York,77,33
2023-01-13T11:00:00-05:00 New_York,63,41
2023-01-13T14:00:00-05:00 New_York,53,47
2023-01-13T17:00:00-05:00 New_York,63,45
2023-01-13T20:00:00-05:00 New_York,73,41
2023-01-13T23:00:00-05:00 New_York,76,40
2023-01-14T02:00:00-05:00 New_York,79,39
2023-01-14T05:00:00-05:00 New_York,80,37
2023-01-14T08:00:00-05:00 New_York,83,38
2023-01-14T11:00:00-05:00 New_York,72,42
2023-01-14T14:00:00-05:00 New_York,60,44
2023-01-14T17:00:00-05:00 New_York,57,44
2023-01-14T20:00:00-05:00 New_York,56,37
2023-01-14T23:00:00-05:00 New_York,67,33
2023-01-15T02:00:00-05:00 New_York,68,30
2023-01-15T05:00:00-05:00 New_York,51,27
2023-01-15T08:00:00-05:00 New_York,38,27
2023-01-15T11:00:00-05:00 New_York,29,30
2023-01-15T14:00:00-05:00 New_York,23,33
2023-01-15T17:00:00-05:00 New_York,24,33
2023-01-15T20:00:00-05:00 New_York,28,31
2023-01-15T23:00:00-05:00 New_York,34,28
2023-01-16T02:00:00-05:00 New_York,38,27
2023-01-16T05:00:00-05:00 New_York,42,26
2023-01-16T08:00:00-05:00 New_York,42,26
2023-01-16T11:00:00-05:00 New_York,43,28
2023-01-16T14:00:00-05:00 New_York,78,29
2023-01-16T17:00:00-05:00 New_York,97,33
2023-01-16T20:00:00-05:00 New_York,99,41
2023-01-16T23:00:00-05:00 New_York,94,39
2023-01-17T02:00:00-05:00 New_York,91,36
2023-01-17T05:00:00-05:00 New_York,92,32
2023-01-17T08:00:00-05:00 New_York,82,32
2023-01-17T11:00:00-05:00 New_York,75,38
2023-01-17T14:00:00-05:00 New_York,72,42
2023-01-17T17:00:00-05:00 New_York,69,39
2023-01-17T20:00:00-05:00 New_York,73,34
2023-01-17T23:00:00-05:00 New_York,73,31
2023-01-18T02:00:00-05:00 New_York,72,29
2023-01-18T05:00:00-05:00 New_York,73,29
2023-01-18T08:00:00-05:00 New_York,76,28
2023-01-18T11:00:00-05:00 New_York,60,37
2023-01-18T14:00:00-05:00 New_York,49,43
2023-01-18T17:00:00-05:00 New_York,64,40
2023-01-18T20:00:00-05:00 New_York,80,34
2023-01-18T23:00:00-05:00 New_York,89,31
2023-01-19T02:00:00-05:00 New_York,93,30
2023-01-19T05:00:00-05:00 New_York,90,31
2023-01-19T08:00:00-05:00 New_York,85,33
2023-01-19T11:00:00-05:00 New_York,73,42
2023-01-19T14:00:00-05:00 New_York,63,50
2023-01-19T17:00:00-05:00 New_York,69,48
2023-01-19T20:00:00-05:00 New_York,79,45
2023-01-19T23:00:00-05:00 New_York,86,42
2023-01-20T02:00:00-05:00 New_York,89,42
2023-01-20T05:00:00-05:00 New_York,94,42
2023-01-20T08:00:00-05:00 New_York,96,36
2023-01-20T11:00:00-05:00 New_York,82,32
2023-01-20T14:00:00-05:00 New_York,74,31
2023-01-20T17:00:00-05:00 New_York,71,31
2023-01-20T20:00:00-05:00 New_York,70,29
2023-01-20T23:00:00-05:00 New_York,75,26
2023-01-21T02:00:00-05:00 New_York,79,24
2023-01-21T05:00:00-05:00 New_York,78,22
2023-01-21T08:00:00-05:00 New_York,72,21
2023-01-21T11:00:00-05:00 New_York,56,24
2023-01-21T14:00:00-05:00 New_York,48,26
2023-01-21T17:00:00-05:00 New_York,62,25
2023-01-21T20:00:00-05:00 New_York,78,24
2023-01-21T23:00:00-05:00 New_York,76,23
2023-01-22T02:00:00-05:00 New_York,77,21
2023-01-22T05:00:00-05:00 New_York,81,19
2023-01-22T08:00:00-05:00 New_York,79,18
2023-01-22T11:00:00-05:00 New_York,60,27
2023-01-22T14:00:00-05:00 New_York,53,33
2023-01-22T17:00:00-05:00 New_York,64,32
2023-01-22T20:00:00-05:00 New_York,79,27
2023-01-22T23:00:00-05:00 New_York,83,25
2023-01-23T02:00:00-05:00 New_York,80,25
2023-01-23T05:00:00-05:00 New_York,78,24
2023-01-23T08:00:00-05:00 New_York,80,25
2023-01-23T11:00:00-05:00 New_York,57,34
2023-01-23T14:00:00-05:00 New_York,44,41
2023-01-23T17:00:00-05:00 New_York,61,38
2023-01-23T20:00:00-05:00 New_York,79,33
2023-01-23T23:00:00-05:00 New_York,90,32
2023-01-24T02:00:00-05:00 New_York,91,30
2023-01-24T05:00:00-05:00 New_York,89,28
2023-01-24T08:00:00-05:00 New_York,83,27
2023-01-24T11:00:00-05:00 New_York,61,34
2023-01-24T14:00:00-05:00 New_York,51,39
2023-01-24T17:00:00-05:00 New_York,61,39
2023-01-24T20:00:00-05:00 New_York,78,35
2023-01-24T23:00:00-05:00 New_York,83,33
2023-01-25T02:00:00-05:00 New_York,85,33
2023-01-25T05:00:00-05:00 New_York,88,33
2023-01-25T08:00:00-05:00 New_York,87,33
2023-01-25T11:00:00-05:00 New_York,72,41
2023-01-25T14:00:00-05:00 New_York,62,49
2023-01-25T17:00:00-05:00 New_York,71,48
2023-01-25T20:00:00-05:00 New_York,84,42
2023-01-25T23:00:00-05:00 New_York,70,36
2023-01-26T02:00:00-05:00 New_York,62,31
2023-01-26T05:00:00-05:00 New_York,60,28
2023-01-26T08:00:00-05:00 New_York,56,26
2023-01-26T11:00:00-05:00 New_York,48,31
2023-01-26T14:00:00-05:00 New_York,38,37
2023-01-26T17:00:00-05:00 New_York,38,36
2023-01-26T20:00:00-05:00 New_York,41,29
2023-01-26T23:00:00-05:00 New_York,44,26
2023-01-27T02:00:00-05:00 New_York,46,25
2023-01-27T05:00:00-05:00 New_York,47,24
2023-01-27T08:00:00-05:00 New_York,46,24
2023-01-27T11:00:00-05:00 New_York,37,31
2023-01-27T14:00:00-05:00 New_York,30,38
2023-01-27T17:00:00-05:00 New_York,37,38
2023-01-27T20:00:00-05:00 New_York,50,32
2023-01-27T23:00:00-05:00 New_York,57,29
2023-01-28T02:00:00-05:00 New_York,58,30
2023-01-28T05:00:00-05:00 New_York,59,32
2023-01-28T08:00:00-05:00 New_York,60,33
2023-01-28T11:00:00-05:00 New_York,54,37
2023-01-28T14:00:00-05:00 New_York,52,41
2023-01-28T17:00:00-05:00 New_York,61,40
2023-01-28T20:00:00-05:00 New_York,80,36
2023-01-28T23:00:00-05:00 New_York,94,33
2023-01-29T02:00:00-05:00 New_York,97,32
2023-01-29T05:00:00-05:00 New_York,94,28
2023-01-29T08:00:00-05:00 New_York,90,24
2023-01-29T11:00:00-05:00 New_York,76,26
2023-01-29T14:00:00-05:00 New_York,55,31
2023-01-29T17:00:00-05:00 New_York,52,32
2023-01-29T20:00:00-05:00 New_York,61,24
2023-01-29T23:00:00-05:00 New_York,61,19
2023-01-30T02:00:00-05:00 New_York,62,18
2023-01-30T05:00:00-05:00 New_York,66,17
2023-01-30T08:00:00-05:00 New_York,62,18
2023-01-30T11:00:00-05:00 New_York,40,27
2023-01-30T14:00:00-05:00 New_York,29,35
2023-01-30T17:00:00-05:00 New_York,39,36
2023-01-30T20:00:00-05:00 New_York,52,32
2023-01-30T23:00:00-05:00 New_York,60,30
2023-01-31T02:00:00-05:00 New_York,70,28
2023-01-31T05:00:00-05:00 New_York,78,27
2023-01-31T08:00:00-05:00 New_York,76,28
2023-01-31T11:00:00-05:00 New_York,62,34
2023-01-31T14:00:00-05:00 New_York,53,40
2023-01-31T17:00:00-05:00 New_York,63,39
2023-01-31T20:00:00-05:00 New_York,79,33
2023-01-31T23:00:00-05:00 New_York,85,30
2023-02-01T02:00:00-05:00 New_York,85,28
2023-02-01T05:00:00-05:00 New_York,88,27
2023-02-01T08:00:00-05:00 New_York,89,28
2023-02-01T11:00:00-05:00 New_York,74,36
2023-02-01T14:00:00-05:00 New_York,61,43
2023-02-01T17:00:00-05:00 New_York,69,42
2023-02-01T20:00:00-05:00 New_York,86,37
2023-02-01T23:00:00-05:00 New_York,95,34
2023-02-02T02:00:00-05:00 New_York,97,33
2023-02-02T05:00:00-05:00 New_York,97,31
2023-02-02T08:00:00-05:00 New_York,96,32
2023-02-02T11:00:00-05:00 New_York,80,41
2023-02-02T14:00:00-05:00 New_York,66,50
2023-02-02T17:00:00-05:00 New_York,74,49
2023-02-02T20:00:00-05:00 New_York,86,44
2023-02-02T23:00:00-05:00 New_York,81,40
2023-02-03T02:00:00-05:00 New_York,78,40
2023-02-03T05:00:00-05:00 New_York,84,41
2023-02-03T08:00:00-05:00 New_York,90,41
2023-02-03T11:00:00-05:00 New_York,78,51
2023-02-03T14:00:00-05:00 New_York,62,61
2023-02-03T17:00:00-05:00 New_York,66,61
2023-02-03T20:00:00-05:00 New_York,77,57
2023-02-03T23:00:00-05:00 New_York,84,55
2023-02-04T02:00:00-05:00 New_York,85,56
2023-02-04T05:00:00-05:00 New_York,89,57
2023-02-04T08:00:00-05:00 New_York,92,59
2023-02-04T11:00:00-05:00 New_York,95,56
2023-02-04T14:00:00-05:00 New_York,94,43
2023-02-04T17:00:00-05:00 New_York,93,36
2023-02-04T20:00:00-05:00 New_York,90,34
2023-02-04T23:00:00-05:00 New_York,82,33
2023-02-05T02:00:00-05:00 New_York,75,31
2023-02-05T05:00:00-05:00 New_York,72,29
2023-02-05T08:00:00-05:00 New_York,67,27
2023-02-05T11:00:00-05:00 New_York,46,33
2023-02-05T14:00:00-05:00 New_York,34,39
2023-02-05T17:00:00-05:00 New_York,37,39
2023-02-05T20:00:00-05:00 New_York,48,31
2023-02-05T23:00:00-05:00 New_York,50,27
2023-02-06T02:00:00-05:00 New_York,51,27
2023-02-06T05:00:00-05:00 New_York,53,26
2023-02-06T08:00:00-05:00 New_York,54,27
2023-02-06T11:00:00-05:00 New_York,43,34
2023-02-06T14:00:00-05:00 New_York,35,41
2023-02-06T17:00:00-05:00 New_York,40,43
2023-02-06T20:00:00-05:00 New_York,53,36
2023-02-06T23:00:00-05:00 New_York,69,31
2023-02-07T02:00:00-05:00 New_York,79,30
2023-02-07T05:00:00-05:00 New_York,79,30
2023-02-07T08:00:00-05:00 New_York,67,31
2023-02-07T11:00:00-05:00 New_York,43,40
2023-02-07T14:00:00-05:00 New_York,37,47
2023-02-07T17:00:00-05:00 New_York,58,44
2023-02-07T20:00:00-05:00 New_York,79,40
2023-02-07T23:00:00-05:00 New_York,91,38
2023-02-08T02:00:00-05:00 New_York,93,38
2023-02-08T05:00:00-05:00 New_York,87,36
2023-02-08T08:00:00-05:00 New_York,82,35
2023-02-08T11:00:00-05:00 New_York,69,41
2023-02-08T14:00:00-05:00 New_York,57,47
2023-02-08T17:00:00-05:00 New_York,56,46
2023-02-08T20:00:00-05:00 New_York,68,41
2023-02-08T23:00:00-05:00 New_York,72,37
2023-02-09T02:00:00-05:00 New_York,74,34
2023-02-09T05:00:00-05:00 New_York,76,33
2023-02-09T08:00:00-05:00 New_York,76,34
2023-02-09T11:00:00-05:00 New_York,58,48
2023-02-09T14:00:00-05:00 New_York,44,59
2023-02-09T17:00:00-05:00 New_York,48,60
2023-02-09T20:00:00-05:00 New_York,64,49
2023-02-09T23:00:00-05:00 New_York,80,40
2023-02-10T02:00:00-05:00 New_York,86,37
2023-02-10T05:00:00-05:00 New_York,86,37
2023-02-10T08:00:00-05:00 New_York,83,37
2023-02-10T11:00:00-05:00 New_York,61,50
2023-02-10T14:00:00-05:00 New_York,45,56
2023-02-10T17:00:00-05:00 New_York,47,55
2023-02-10T20:00:00-05:00 New_York,63,47
2023-02-10T23:00:00-05:00 New_York,75,41
2023-02-11T02:00:00-05:00 New_York,78,39
2023-02-11T05:00:00-05:00 New_York,78,38
2023-02-11T08:00:00-05:00 New_York,77,38
2023-02-11T11:00:00-05:00 New_York,60,49
2023-02-11T14:00:00-05:00 New_York,45,60
2023-02-11T17:00:00-05:00 New_York,48,63
2023-02-11T20:00:00-05:00 New_York,59,55
2023-02-11T23:00:00-05:00 New_York,65,51
2023-02-12T02:00:00-05:00 New_York,68,49
2023-02-12T05:00:00-05:00 New_York,72,47
2023-02-12T08:00:00-05:00 New_York,76,46
2023-02-12T11:00:00-05:00 New_York,61,55
2023-02-12T14:00:00-05:00 New_York,47,63
2023-02-12T17:00:00-05:00 New_York,62,58
2023-02-12T20:00:00-05:00 New_York,71,49
2023-02-12T23:00:00-05:00 New_York,77,42
2023-02-13T02:00:00-05:00 New_York,90,36
2023-02-13T05:00:00-05:00 New_York,96,31
2023-02-13T08:00:00-05:00 New_York,95,29
2023-02-13T11:00:00-05:00 New_York,92,30
2023-02-13T14:00:00-05:00 New_York,83,32
2023-02-13T17:00:00-05:00 New_York,77,33
2023-02-13T20:00:00-05:00 New_York,86,30
2023-02-13T23:00:00-05:00 New_York,85,28
2023-02-14T02:00:00-05:00 New_York,79,26
2023-02-14T05:00:00-05:00 New_York,76,25
2023-02-14T08:00:00-05:00 New_York,69,26
2023-02-14T11:00:00-05:00 New_York,54,31
2023-02-14T14:00:00-05:00 New_York,46,37
2023-02-14T17:00:00-05:00 New_York,52,38
2023-02-14T20:00:00-05:00 New_York,66,33
2023-02-14T23:00:00-05:00 New_York,67,28
2023-02-15T02:00:00-05:00 New_York,67,27
2023-02-15T05:00:00-05:00 New_York,68,27
2023-02-15T08:00:00-05:00 New_York,63,29
2023-02-15T11:00:00-05:00 New_York,47,38
2023-02-15T14:00:00-05:00 New_York,36,47
2023-02-15T17:00:00-05:00 New_York,42,48
2023-02-15T20:00:00-05:00 New_York,60,39
2023-02-15T23:00:00-05:00 New_York,68,34
2023-02-16T02:00:00-05:00 New_York,72,32
2023-02-16T05:00:00-05:00 New_York,76,31
2023-02-16T08:00:00-05:00 New_York,73,33
2023-02-16T11:00:00-05:00 New_York,61,41
2023-02-16T14:00:00-05:00 New_York,56,51
2023-02-16T17:00:00-05:00 New_York,64,53
2023-02-16T20:00:00-05:00 New_York,76,49
2023-02-16T23:00:00-05:00 New_York,79,45
2023-02-17T02:00:00-05:00 New_York,84,44
2023-02-17T05:00:00-05:00 New_York,91,45
2023-02-17T08:00:00-05:00 New_York,90,48
2023-02-17T11:00:00-05:00 New_York,84,54
2023-02-17T14:00:00-05:00 New_York,64,64
2023-02-17T17:00:00-05:00 New_York,64,67
2023-02-17T20:00:00-05:00 New_York,73,64
2023-02-17T23:00:00-05:00 New_York,73,63
2023-02-18T02:00:00-05:00 New_York,82,64
2023-02-18T05:00:00-05:00 New_York,90,65
2023-02-18T08:00:00-05:00 New_York,81,63
2023-02-18T11:00:00-05:00 New_York,64,59
2023-02-18T14:00:00-05:00 New_York,47,58
2023-02-18T17:00:00-05:00 New_York,44,54
2023-02-18T20:00:00-05:00 New_York,48,45
2023-02-18T23:00:00-05:00 New_York,51,38
2023-02-19T02:00:00-05:00 New_York,52,35
2023-02-19T05:00:00-05:00 New_York,59,33
2023-02-19T08:00:00-05:00 New_York,58,34
2023-02-19T11:00:00-05:00 New_York,40,45
2023-02-19T14:00:00-05:00 New_York,33,54
2023-02-19T17:00:00-05:00 New_York,34,54
2023-02-19T20:00:00-05:00 New_York,36,42
2023-02-19T23:00:00-05:00 New_York,40,31
2023-02-20T02:00:00-05:00 New_York,40,26
2023-02-20T05:00:00-05:00 New_York,39,26
2023-02-20T08:00:00-05:00 New_York,37,27
2023-02-20T11:00:00-05:00 New_York,27,34
2023-02-20T14:00:00-05:00 New_York,20,46
2023-02-20T17:00:00-05:00 New_York,22,51
2023-02-20T20:00:00-05:00 New_York,34,43
2023-02-20T23:00:00-05:00 New_York,42,37
2023-02-21T02:00:00-05:00 New_York,48,36
2023-02-21T05:00:00-05:00 New_York,64,35
2023-02-21T08:00:00-05:00 New_York,76,37
2023-02-21T11:00:00-05:00 New_York,66,49
2023-02-21T14:00:00-05:00 New_York,55,60
2023-02-21T17:00:00-05:00 New_York,66,60
2023-02-21T20:00:00-05:00 New_York,80,54
2023-02-21T23:00:00-05:00 New_York,78,53
2023-02-22T02:00:00-05:00 New_York,68,30
2023-02-22T05:00:00-05:00 New_York,72,31
2023-02-22T08:00:00-05:00 New_York,78,34
2023-02-22T11:00:00-05:00 New_York,85,40
2023-02-22T14:00:00-05:00 New_York,93,44
2023-02-22T17:00:00-05:00 New_York,95,44
2023-02-22T20:00:00-05:00 New_York,92,42
2023-02-22T23:00:00-05:00 New_York,84,38
2023-02-23T02:00:00-05:00 New_York,81,34
2023-02-23T05:00:00-05:00 New_York,83,32
2023-02-23T08:00:00-05:00 New_York,79,34
2023-02-23T11:00:00-05:00 New_York,67,42
2023-02-23T14:00:00-05:00 New_York,56,51
